statement,predicted_label_id,predicted_status,confidence,
"Cảm ơn  vì sự động viên của bạn. Điều đó có nghĩa rất nhiều với tôi. Hiện tại, mối quan tâm chính của tôi là duy trì động lực và không để tình huống này ảnh hưởng đến mình. Tôi đang cố gắng hết sức để coi đó là một bước thụt lùi tạm thời chứ không phải là một trạng thái vĩnh viễn. Bạn có lời khuyên nào để giữ thái độ tích cực trong những thời điểm thử thách như thế này không?",6,Suicidal,0.5218543,
Create an algorithm to calculate the area of a triangle?,4,Personality disorder,0.9255539,
What Nobel prizes have been awarded??,3,Normal,0.97839844,
"Cảm ơn. Chà, tôi cảm thấy ngực mình nặng trĩu và một nỗi buồn thường trực mà dường như tôi không thể rũ bỏ được. Tôi thấy mình rút lui khỏi các hoạt động mà tôi từng yêu thích và đấu tranh để tìm thấy niềm vui trong những điều đã từng mang lại hạnh phúc cho tôi. Đó thực sự là một thử thách đối với tôi.",2,Depression,0.5407704,
"Chúng tôi đã có một số cuộc trò chuyện ban đầu, nhưng chúng khá xúc động và không có nhiều kết thúc. Tôi nghĩ có thể hữu ích nếu có một cuộc trò chuyện bình tĩnh và có cấu trúc hơn trong tương lai để bày tỏ suy nghĩ và cảm xúc của chúng ta một cách cởi mở.",4,Personality disorder,0.9994929,
Tôi đã nghĩ đến chuyện đó nhưng tôi lại lưỡng lự. Tôi không muốn lãng phí thêm thời gian và sức lực mà không đạt được kết quả cụ thể nào. Thật là chán nản.,6,Suicidal,0.9819742,
"Thành thật mà nói, tôi chưa nghĩ nhiều về chuyện đó. Sự không chắc chắn khiến tôi do dự khi thử bất cứ điều gì mới, nhưng có lẽ việc khám phá những quan điểm khác nhau có thể hữu ích. Tôi chỉ muốn tìm cách giảm bớt lo lắng và lấy lại quyền kiểm soát sức khỏe của mình.",0,Anxiety,0.9993954,
Explain the benefits of using blockchain for online voting?,3,Normal,0.99887365,
"Chà, tôi cảm thấy choáng ngợp và lo lắng khi được làm cha mẹ. Mọi người dường như luôn hòa hợp và tự tin, và tôi cảm thấy như mình đang liên tục nghi ngờ bản thân mình. Nó đã gây tổn hại cho tôi về mặt cảm xúc và tôi chỉ không muốn làm mọi chuyện rối tung lên.",4,Personality disorder,0.62854713,
"Tôi đã nghĩ về điều đó, nhưng không dễ để tôi tin tưởng những người mới hoặc cởi mở, đặc biệt là sau khi cảm thấy bị tổn thương bởi những người bạn hiện tại của mình. Thật khó để tưởng tượng việc tìm được những người bạn không đối xử với tôi như vậy.",4,Personality disorder,0.9995646,
Thành thật mà nói thì không. Tôi thường kìm nén cảm xúc của mình để tránh tình hình leo thang thêm. Nhưng giữ tất cả trong lòng chỉ làm tăng thêm nỗi buồn và sự thất vọng. Tôi mong muốn được giao tiếp cởi mở và trung thực.,4,Personality disorder,0.99940336,
Write a biography of Bill Gates?,5,Stress,0.9367815,
Cảm ơn bạn rất nhiều. Lời nói của bạn mang lại cho tôi sự an ủi và hy vọng. Tôi sẽ làm theo hướng dẫn của bạn và nỗ lực tạo ra một môi trường làm việc lành mạnh hơn cho bản thân mình. Sự hỗ trợ của bạn có nghĩa là cả thế giới đối với tôi.,5,Stress,0.4693308,
"Vâng, tôi đã dựa vào bạn bè và gia đình để được hỗ trợ. Họ đã vô cùng thấu hiểu và an ủi trong khoảng thời gian khó khăn này. Tôi biết ơn khi có họ bên cạnh.",1,Bipolar,0.9947241,
Tôi nghĩ cảm xúc lớn nhất đọng lại là cảm giác thất vọng. Thất vọng về cách mọi thứ diễn ra và sự mất mát những gì chúng ta từng có. Có những câu hỏi chưa được giải đáp và những lời chưa nói vẫn còn ám ảnh tôi. Tôi tin rằng việc giải quyết trực tiếp những vấn đề này sẽ giúp tôi tìm ra giải pháp mà tôi đang tìm kiếm.,1,Bipolar,0.7578676,
Tôi muốn học cách quản lý sự tức giận và đau buồn của mình một cách lành mạnh. Tôi muốn thoát khỏi sự căng thẳng thường trực này và xây dựng lại những mối quan hệ vốn đã căng thẳng.,5,Stress,0.99606127,
Create a proper diet plan for a person who is trying to improve their health.?,5,Stress,0.8086013,
Tôi không nghĩ đến việc liên hệ với bộ phận nhân sự hay tìm kiếm sự tư vấn tại nơi làm việc. Có lẽ họ có thể cung cấp một số hướng dẫn hoặc hòa giải tình hình. Nó đáng để thử.,3,Normal,0.54056364,
Chắc chắn rồi. Thật là bực bội vì tôi đã làm công việc tương tự trong nhiều năm và tôi không thể thăng tiến hoặc tìm thấy bất kỳ cơ hội mới nào. Có cảm giác như tôi đang quay bánh xe của mình và không đạt được bất kỳ tiến triển nào hướng tới mục tiêu của mình. Tôi đã mất đi sự nhiệt tình mà tôi từng có đối với công việc của mình.,5,Stress,0.9992767,
"Có một dự án gần đây tôi đã mắc một sai sót nhỏ và bị sếp thổi phồng quá mức. Kể từ đó, tôi trở nên hết sức cảnh giác và luôn lo lắng về việc mắc phải bất kỳ sai lầm nào, dù nhỏ đến đâu.",5,Stress,0.9975374,
"Tôi muốn trở thành nguồn động viên và hướng dẫn. Bằng cách chia sẻ hành trình của chính mình và những bài học tôi đã học được trong suốt chặng đường đó, tôi hy vọng có thể truyền sức mạnh cho những người khác để họ theo đuổi ước mơ một cách dũng cảm.",4,Personality disorder,0.59669125,
Cảm ơn. Tôi thực sự đánh giá cao sự hướng dẫn và hỗ trợ của bạn. Tôi tin vào khả năng của mình để vượt qua những thử thách này và tìm thấy tình yêu cũng như sự kết nối mà tôi hằng khao khát. Tôi biết ơn vì cơ hội này để phát triển và chữa lành.,4,Personality disorder,0.59131795,
"À, tôi thường đi dạo trong giờ nghỉ trưa và việc đó giúp đầu óc tôi tỉnh táo hơn. Tôi cũng nhận thấy rằng việc nói chuyện với đồng nghiệp về những thách thức trong công việc khiến tôi cảm thấy bớt cô đơn hơn.",4,Personality disorder,0.9997185,
Tạo một bài đăng blog dài 50 từ nói về lợi ích của việc nuôi một chú chó con.,3,Normal,0.9965636,
"Vâng, tôi đã phải vật lộn với cân nặng của mình một thời gian rồi. Tôi liên tục so sánh mình với người khác và có vẻ như mọi người xung quanh tôi đều rất cân đối và khỏe mạnh. Nó khiến tôi cảm thấy như mình đang thất bại bằng cách nào đó.",2,Depression,0.9353962,
"My energy levels have been really low. It feels like there's a constant fog surrounding me, sapping away all my motivation and leaving me feeling drained. Even getting out of bed in the morning feels like an uphill battle. I feel so guilty for not being able to function normally, but I just can't seem to find the strength.",6,Suicidal,0.9963406,
"Cảm ơn , vì đã không bỏ qua nỗi đau của tôi. Việc được lắng nghe và xác nhận có ý nghĩa rất lớn. Đôi khi tôi có cảm giác như mình đang chìm trong biển buồn và tuyệt vọng tìm kiếm một chiếc phao cứu sinh.",2,Depression,0.8595463,
"Xin chào , gần đây tôi cảm thấy thực sự suy sụp và điều đó ảnh hưởng đến sự tự tin của tôi. Tôi đang gặp khó khăn với công việc của mình.",2,Depression,0.63305295,
Nghe có vẻ đầy hứa hẹn đấy. Tôi sẽ thử chánh niệm và bắt đầu khám phá những cách để giao phó một số khối lượng công việc của mình. Tôi đoán tôi cần phải từ bỏ ý nghĩ rằng tôi phải tự mình làm mọi việc.,5,Stress,0.99990845,
Cảm ơn. Bây giờ tôi cảm thấy được khích lệ hơn và bớt lo lắng hơn. Tôi đánh giá cao sự hướng dẫn và hỗ trợ của bạn.,0,Anxiety,0.94428843,
"Gần đây tôi cảm thấy thực sự phòng thủ, đặc biệt là khi nói đến các mối quan hệ của mình.",3,Normal,0.9467232,
Giải thích sự nguy hiểm của cháy rừng không được kiểm soát,5,Stress,0.95802724,
"Tôi không thể cảm ơn đủ vì đã giúp tôi có được quan điểm này. Cảm giác như một gánh nặng đã được nhấc khỏi vai tôi. Trước khi kết thúc buổi học, tôi muốn khám phá một số chiến lược tự chăm sóc bản thân có thể giúp tôi quản lý cảm xúc của mình tốt hơn. Tôi muốn tập trung vào việc nuôi dưỡng tư duy tích cực và tìm kiếm sự cân bằng trong cuộc sống.",5,Stress,0.8477225,
"I think focusing on self-care activities like journaling, exercise, and spending time in nature could help me build resilience. Also, reminding myself of my strengths and surrounding myself with positive influences may reinforce my self-esteem.",4,Personality disorder,0.8031825,
How many subscribers does PewDiePie have?,3,Normal,0.9991897,
"Chà, tôi có nhiều cảm xúc lẫn lộn. Ban đầu, tôi tức giận vì cảm thấy bạn tôi không hiểu quan điểm của tôi. Nhưng bên dưới sự tức giận đó, tôi cũng cảm thấy tổn thương và thất vọng vì tôi mong đợi sự hỗ trợ nhiều hơn từ người mà tôi tin tưởng.",5,Stress,0.99074894,
"Yes, that would be really helpful. I want to give this relationship the best chance possible, and having someone unbiased to guide us could make a difference.",0,Anxiety,0.5088753,
"Trước đây tôi chưa bao giờ thực sự nghĩ đến việc trị liệu, nhưng bây giờ nó có vẻ là một lựa chọn tốt. Tôi muốn tự mình nỗ lực và chữa lành nỗi đau này. Cảm ơn  vì đã lắng nghe và hướng dẫn tôi vượt qua vấn đề này.",4,Personality disorder,0.9993248,
"Chà, có một ngày nọ khi tôi đang đi bộ đường dài và ngồi xuống gần một hồ nước thanh bình. Vẻ đẹp của thiên nhiên xung quanh khiến tâm trí tôi dịu đi và tôi cảm thấy một tia hy vọng. Nó cho tôi thấy rằng vẫn còn vẻ đẹp và hạnh phúc ngoài kia, ngay cả sau khi chia tay.",2,Depression,0.9934012,
Đó là một điểm tốt. Tôi đang cân nhắc việc theo đuổi một sở thích mới nhưng tôi không biết bắt đầu từ đâu. Bất kỳ đề xuất?,4,Personality disorder,0.70510375,
"Chà, tuần trước, tôi nói với mẹ rằng tôi muốn thay đổi con đường sự nghiệp của mình, và bà ngay lập tức bác bỏ ý định đó và nói rằng tôi đang phạm một sai lầm rất lớn. Tôi cảm thấy thực sự tổn thương vì tôi đã hy vọng cô ấy sẽ ủng hộ tôi.",5,Stress,0.6680635,
"Chắc chắn rồi. Tôi nghĩ một phần nguyên nhân là do tôi sợ thử điều gì đó mới và thất bại. Tôi thích bám sát những gì tôi biết và ý tưởng bước ra khỏi vùng an toàn của mình có thể khiến tôi sợ hãi. Tôi cũng lo lắng về việc mình không đủ giỏi hoặc không thích thú với sở thích mới, điều này khiến tôi trở nên phòng thủ và phản kháng.",4,Personality disorder,0.99773514,
"Tôi nghĩ việc tạo ra một chiếc lọ ký ức, nơi tôi có thể ghi lại những kỷ niệm vui vẻ và những khoảnh khắc tích cực được chia sẻ với người thân yêu của mình, sẽ là một cách ý nghĩa để kỷ niệm cuộc sống của họ. Ngoài ra, tham gia vào các hoạt động đặc biệt đối với họ, như nấu món ăn yêu thích hoặc đến thăm địa điểm yêu thích của họ, có thể giúp tôi cảm thấy gần gũi hơn với họ trong khi tận hưởng những khoảnh khắc vui vẻ.",4,Personality disorder,0.9986375,
