statement,predicted_label_id,predicted_status,confidence,
"I've dabbled with breathing exercises, but sometimes it feels like even those don't work. The confusion takes over, and I lose sight of everything else. It's hard to find solace when my mind feels like a storm.",6,Suicidal,0.870262,
"I am married to a beautiful lady. I love my wife with all my heart. We have 3 boys and I have a daughter from a previous marriage. We also have 3 grandchildren.
Now this event is tearing us apart. I want our family to be together and happy. It was a mistake from so long ago. My wife wants to leave and I don't want that to happen I love her so much. Please help me save my marriage. Even my 3 boys want us to work it out. They love us both and want our family together. Please give me some advice or hope. Sincerely heart broken.",6,Suicidal,0.95827544,
"Honestly, I'm scared. I love her so much, and I want to be there for her, but I'm also worried about how this is affecting me. I don't want to lose myself in the process.",5,Stress,0.9929716,
"Vâng, tôi đã bắt đầu xem xét các nhóm và hội thảo viết lách ở địa phương. Tôi nghĩ sẽ rất hữu ích nếu kết nối với các nhà văn khác và học hỏi kinh nghiệm của họ. Bằng cách trở thành một phần của cộng đồng, tôi hy vọng tìm thấy sự khích lệ, phản hồi mang tính xây dựng và những góc nhìn mới về cách viết. Tôi tin rằng nó sẽ giúp tôi vượt qua những thử thách và xây dựng sự tự tin của mình.",4,Personality disorder,0.99558145,
Tôi thực sự cảm thấy chán nản và cô đơn.,0,Anxiety,0.8376256,
"Nó khiến tôi trở nên thu mình hơn và ngại mở lòng hơn. Tôi trở nên khá đề phòng, sợ rằng sự tổn thương đó sẽ chỉ dẫn đến nhiều đau đớn hơn. Tôi cũng nhận thấy rằng tôi tránh các cuộc tụ họp và sự kiện xã hội, thay vào đó tôi thích cô lập bản thân hơn. Nó trở thành rào cản cho sự phát triển cá nhân của tôi.",4,Personality disorder,0.9995498,
Create a table that lists five easy ways to improve Wi-Fi speed.?,3,Normal,0.9421588,
"
Viết đơn khiếu nại về tình huống nhất định.: 

Tôi chọn đến nhà hàng để ăn trưa nhưng cuối cùng lại gọi đồ ăn không như mô tả.
",4,Personality disorder,0.71800613,
Tôi thấy mình sôi sục giận dữ mỗi khi nghĩ về những gì đã xảy ra. Tôi không thể không trách mình vì đã không nhìn thấy những dấu hiệu.,0,Anxiety,0.9782535,
"Chà, mục tiêu chính của tôi là tìm ra giải pháp cho phép tôi quản lý khối lượng công việc của mình hiệu quả hơn. Tôi muốn cảm thấy được hỗ trợ và có khối lượng công việc hợp lý cho phép tôi duy trì sự cân bằng lành mạnh giữa công việc và cuộc sống.",5,Stress,0.9998425,
"Cảm ơn. Tôi cảm thấy như có một áp lực rất lớn trong công việc và nỗi sợ hãi thường trực về việc không đạt được kỳ vọng đang đè nặng lên tôi. Ngoài ra, tính chất cạnh tranh ở nơi làm việc càng làm tăng thêm sự lo lắng chung của tôi.",0,Anxiety,0.6310638,
"Tôi đoán tôi cần học cách tử tế hơn với bản thân, nhận ra điểm mạnh và giá trị của bản thân. Nhưng nói thì dễ hơn làm, đặc biệt là khi tôi cảm thấy rất dễ bị tổn thương và lạc lõng.",4,Personality disorder,0.9802719,
"Xin chào , tôi hy vọng bạn có thể giúp tôi. Tôi đã từng bị ngược đãi nhiều trong quá khứ và gần đây điều đó đè nặng lên tôi.",6,Suicidal,0.35568842,
Give two reasons why the USA has the largest economy in the world.?,3,Normal,0.9929537,
Làm thế nào để bot phát hiện con người?,3,Normal,0.9977144,
"Đó là một câu hỏi hay. Tôi nghĩ một phần có thể bắt nguồn từ sự bất an của chính tôi. Có lẽ trong sâu thẳm, tôi cảm thấy mình không xứng đáng với một người có thể đáp ứng được kỳ vọng của tôi. Hoặc có thể tôi vô tình tìm thấy niềm an ủi trong những hình mẫu quen thuộc, ngay cả khi chúng khiến trái tim tan vỡ.",2,Depression,0.746723,
"Tôi cảm thấy khá tích cực. Dù không thể dự đoán kết quả chính xác nhưng tôi tin rằng giao tiếp cởi mở sẽ dẫn đến những thay đổi tích cực. Bất kể kết quả ra sao, tôi vẫn tự hào về bản thân vì đã thực hiện bước này nhằm thiết lập sự cân bằng giữa công việc và cuộc sống lành mạnh hơn và ưu tiên cho hạnh phúc của gia đình mình.",4,Personality disorder,0.72612804,
", trước đây mẹ tôi đã cố gắng giải quyết cơn nghiện bằng cách khuyến khích bố tôi đi điều trị. Tuy nhiên, anh ấy không tiếp thu ý tưởng này và thường trở nên phòng thủ. Kết quả là, căng thẳng leo thang, và động lực gia đình từng yêu thương của chúng tôi cảm thấy căng thẳng. Thật nản lòng khi chứng kiến ​​tác động của chứng nghiện đối với các mối quan hệ của chúng ta.",2,Depression,0.99736506,
"Calculate the surface area of a cuboid with length 8 cm, width 4 cm and height 9 cm.?",6,Suicidal,0.5007902,
"Thật khó để tôi có thể diễn tả bằng lời nhưng việc mất đi bạn gái đã khiến thế giới của tôi tan nát. Cô ấy là tất cả của tôi, và giờ tôi cảm thấy lạc lõng khi không có cô ấy. Tôi thức dậy mỗi sáng với nỗi đau sâu thẳm trong lòng và thật khó để tìm thấy động lực để tiếp tục.",6,Suicidal,0.68850046,
"Cảm ơn bạn đã hỏi. Tôi tin rằng những khó khăn của tôi trong việc tiếp cận bạn bè xuất phát từ nỗi sợ làm gánh nặng cho họ về những vấn đề của tôi. Tôi lo rằng họ sẽ không hiểu hoặc điều đó sẽ ảnh hưởng tiêu cực đến mối quan hệ của chúng tôi. Về vấn đề tài chính của tôi, tôi nghĩ đó là sự kết hợp giữa cảm giác choáng ngợp trước những công việc đơn giản nhất và sự thiếu hứng thú hoặc niềm vui trong bất cứ điều gì, kể cả việc quản lý tiền bạc của mình.",5,Stress,0.60794556,
"Cảm ơn bạn đã hiểu. Chà, tôi đang cố gắng dành cho mình chút thời gian ở một mình trước khi tiếp xúc với các con tôi. Nó cho phép tôi xử lý cảm xúc của mình và tỏ ra dũng cảm khi ở bên họ. Ngoài ra, tôi bắt đầu viết nhật ký để bày tỏ cảm xúc của mình, điều này giúp giải tỏa cảm xúc.",1,Bipolar,0.7617341,
"Đó là điều tôi chưa từng nghĩ tới. Học một nhạc cụ chắc chắn sẽ thách thức tôi phát triển các kỹ năng mới và vượt qua giới hạn của mình. Mặt khác, nhiếp ảnh sẽ cho phép tôi khám phá những kỹ thuật và góc nhìn khác nhau. Cả hai lựa chọn dường như đều mang lại sự tăng trưởng theo những cách khác nhau.",5,Stress,0.99362165,
"Nó khiến tôi rất nghi ngờ bản thân và đè nặng lên tôi. Đôi khi, tôi khó có thể tận hưởng trọn vẹn những giây phút hạnh phúc vì tôi tự hỏi liệu mình có thực sự xứng đáng với chúng không. Nó giống như một đám mây tiêu cực bám theo tôi xung quanh, làm mờ đi độ sáng. Nhưng tôi hy vọng rằng thông qua liệu pháp, tôi có thể điều hướng điều này và tìm cách từ bỏ sự tự phê bình này.",5,Stress,0.7212847,
"Nó thực sự nghe có vẻ thú vị. Có lẽ bằng cách khám phá những sở thích mới như hội họa và nhiếp ảnh, tôi có thể dần tìm lại được hạnh phúc cho mình.",2,Depression,0.55747217,
"Xin chào , cảm ơn vì đã ở đây. Gần đây, khối lượng công việc của tôi tăng vọt và áp lực ngày càng tăng. Tôi liên tục thấy mình phải đối mặt với nhiều nhiệm vụ và thời hạn, điều này khiến tôi cảm thấy kiệt sức và lo lắng. Tôi sợ rằng mình sẽ không thể theo kịp những yêu cầu và mong đợi.",5,Stress,0.9993512,
"Vâng, tôi cố gắng hết sức để tạo ra một môi trường yêu thương và nuôi dưỡng cho con tôi. Tôi cũng đang nỗ lực hiện diện nhiều hơn và tích cực lắng nghe nhu cầu của họ. Nó có thể không phải lúc nào cũng hoàn hảo, nhưng tôi tự hào về nỗ lực mình đã bỏ ra.",4,Personality disorder,0.41184187,
Lòng tự trọng của tôi bị ảnh hưởng vì tôi cứ nghĩ rằng mình không đủ tốt. Tôi liên tục đặt câu hỏi liệu mọi người có thích ở bên anh ấy thay vì tôi hay không.,4,Personality disorder,0.9995677,
Tôi nghĩ tôi có thể bắt đầu bằng cách bày tỏ lòng biết ơn đối với tình bạn của họ và sau đó dần dần cởi mở hơn về những trải nghiệm của mình. Tôi muốn họ biết rằng tôi coi trọng sự hiện diện của họ trong cuộc sống của tôi và họ cũng có thể tin tưởng vào tôi.,4,Personality disorder,0.9996119,
"Tôi luôn cảm thấy lo lắng, liên tục lo lắng về việc chúng tôi sẽ kiếm sống như thế nào. Tôi cảm thấy mình không thể thư giãn hay tận hưởng bất cứ điều gì nữa.",5,Stress,0.8282128,
"Những yêu cầu của trường học và áp lực phải tuân theo những kỳ vọng của xã hội đã khiến tôi đặt câu hỏi liệu mình có đang đi đúng hướng hay không. Đôi khi, tôi có cảm giác như những giấc mơ của tôi đang dần trôi đi và tôi đang đánh mất điều gì thực sự quan trọng với mình.",5,Stress,0.9991597,
That's a good point. I've had instances where someone's advice helped me grow and improve. I guess I just need to let go of my defensiveness and give others the benefit of the doubt.,6,Suicidal,0.38200352,
Tôi thực sự lo lắng. Tôi cảm thấy như một sự thất bại.,5,Stress,0.9491859,
Tôi đánh giá cao sự trấn an của bạn. Thật an ủi khi biết rằng có ai đó sẵn sàng hướng dẫn tôi vượt qua chặng đường khó khăn này.,0,Anxiety,0.9765436,
"Thank you. Your kind words mean a lot to me. I'm willing to put in the effort and seek the support I need to overcome my self-esteem issues. I feel hopeful that with time, patience, and the right guidance, I can break free from this cycle of anxiety and truly embrace the love and happiness my fiancee and I deserve.",6,Suicidal,0.51192033,
"Tôi nghĩ yếu tố quan trọng nhất đối với tôi là tìm ra giải pháp bền vững giúp giảm đau lâu dài và giúp tôi lấy lại khả năng vận động. Đối với tôi, điều quan trọng là có thể sống một cuộc sống trọn vẹn mà không thường xuyên bị giới hạn bởi nỗi đau hay sự khó chịu.",5,Stress,0.9201506,
"Tôi luôn tìm thấy niềm an ủi khi viết lách và dành thời gian hòa mình vào thiên nhiên. Vì vậy, dành thời gian để viết nhật ký và đi dạo trong công viên sẽ rất tốt cho tôi. Đó là việc kết nối lại với những điều thực sự khiến tôi hạnh phúc.",2,Depression,0.96653193,
Tôi đánh giá cao sự hướng dẫn của bạn. Cuộc chia tay này khiến tôi cảm thấy lạc lõng và tôi muốn tìm cách bước tiếp.,4,Personality disorder,0.98491204,
Tôi đánh giá cao sự hỗ trợ của bạn. Cuộc trò chuyện này cực kỳ hữu ích trong việc thay đổi quan điểm của tôi và mang lại cho tôi hy vọng về tương lai. Bây giờ tôi thấy rằng cuộc chia tay này có thể là một cơ hội để phát triển và hoàn thiện bản thân.,4,Personality disorder,0.9976349,
